id,category_id,subcategory,status,created_at,updated_at,user_id,description,account_id,email_lead_price,phone_lead_price,instance_type,use_cases,slug,demo_prompt_id,demo_theme_key,demo_template_config,credit_price,service_summary,subcategory_components
d4e6e9a2-89e6-4358-bef5-2deb5d26ce4c,717eda02-54e2-4a15-b313-965c9501715a,Pool Design,active,2025-10-13 05:02:03.588968+00,2026-01-30 16:25:11.085377+00,,Swimming pool and water feature design,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Pool Design in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""}]",pool-design,,default,"{""style"":""modern"",""theme"":""default"",""layout"":""grid""}",6,"Pool design is a service where a provider creates an overall pool concept for residential or commercial spaces—such as backyards, hotels, resorts, and country clubs. It typically includes recommendations for the pool shape and size, placement, and style plus surrounding landscape design and hardscaping so the pool fits the space and functions as a cohesive outdoor living area. The provider considers factors such as sun exposure, wind direction, and existing topography to create a functional and visually appealing design. The goal is to create a beautiful and inviting space that enhances the overall aesthetic and functionality of the surrounding area.",
d59017d8-8fa9-4d1a-a05d-aca761e5c530,59466ae2-0c49-4e67-8689-a7ba63986b1b,General Landscaping Services (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:25:04.187476+00,,AI visualization for General Landscaping Services across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Landscaping Services in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-landscaping-services-service,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:grass.svg?color=%23ef4444"",""theme_key"":""neutral"",""brand_name"":""Summit General Landscaping Services""}",10,"General Landscaping Services is a comprehensive solution for residential and commercial properties, including homes, apartments, offices, hotels, restaurants, and shopping centers. It typically involves the design and maintenance of outdoor spaces such as lawns, gardens, patios, walkways, and other hardscapes. The service may also encompass tasks like pruning, weeding, fertilizing, and pest control to ensure the overall health and appearance of the property. The goal of General Landscaping Services is to create a visually appealing and functional outdoor environment that enhances the property's value and aesthetic appeal.",
d68e9534-33ff-48c4-a241-116f4165f88e,9379c61e-cf0a-4884-a312-ba909a61d931,Airbnb Makeovers (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:48.109367+00,,AI visualization for Airbnb Makeovers across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Airbnb Makeovers in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",airbnb-makeovers,,slate,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%231f2937"",""theme_key"":""neutral"",""brand_name"":""Airbnb Makeovers Company""}",2,"Airbnb Makeovers is a service where a provider transforms residential spaces into high-end vacation rentals, typically targeting homes, apartments, condos, and townhouses. It typically includes design and installation of furniture, decor, lighting, and other elements to create a unique and inviting atmosphere, as well as recommendations for amenities and services to enhance the guest experience. The goal is to increase the property's earning potential and appeal to potential guests through a visually stunning and well-designed space.",
d6b800b9-8f92-4e56-a0de-1655d5a4df59,e50da547-efee-4290-82e5-913666a5ddd3,General Reconstituted Wood Product Manufacturing (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:25:26.463682+00,,AI visualization for General Reconstituted Wood Product Manufacturing across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Reconstituted Wood Product Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-reconstituted-wood-product-manufacturing,,orange,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%23ea580c"",""theme_key"":""neutral"",""brand_name"":""General Reconstituted Wood Product Manufacturing Co""}",3,"General Reconstituted Wood Product Manufacturing is an e-commerce service where a provider creates a wide range of reconstituted wood products for residential and commercial use—such as flooring, paneling, countertops, and decorative wall features. This service typically involves designing and manufacturing custom products that meet specific customer needs and specifications, utilizing various materials and finishes. The goal of this service is to provide customers with high-quality, cost-effective, and sustainable reconstituted wood products for their projects.",
d6bd55de-991b-4a0f-8e38-b0867b25658c,0b3f3797-c9cb-4efb-a4d8-6f1c20b08511,Hot Tubs (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:25:09.528401+00,,AI visualization for Hot Tubs across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Hot Tubs in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",hot-tubs,,cyan,"{""logo_url"":""https://api.iconify.design/mdi:pool.svg?color=%2306b6d4"",""theme_key"":""cyan"",""brand_name"":""Evergreen Hot Tubs Company""}",2,"Hot Tubs (E-commerce) is an online service offering a wide range of hot tubs for residential use in backyards, patios, and outdoor spaces. It provides customers with various models, sizes, and features to choose from, including options for in-ground and above-ground installation. The e-commerce platform allows customers to browse, compare, and purchase hot tubs online, with options for delivery and installation.",
d7882217-4653-4552-bd5f-ea50066c6b48,dcc10148-fe45-4ab0-8076-79b6c2e52366,Fence Design (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:25:05.012619+00,,AI visualization for Fence Design across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Fence Design in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",fence-design,,orange,"{""logo_url"":""https://api.iconify.design/mdi:fence.svg?color=%23ea580c"",""theme_key"":""neutral"",""brand_name"":""Atlas Fence Design LLC""}",2,"Fence design is an e-commerce service where a provider offers custom fence design solutions for residential and commercial properties including homes, apartments, offices, hotels, and public spaces. It typically includes personalized recommendations for fence style, material, size, and layout to enhance property aesthetics and functionality. The goal is to provide a visually appealing and secure fence solution that complements the surrounding environment.",
d7e635de-ab53-4803-a591-64c4784ee188,5ead5a6d-d9c2-4445-8d03-bd92463ab912,General Roofing Contractors (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:25:30.201499+00,,AI visualization for General Roofing Contractors across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Roofing Contractors in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-roofing-contractors-service,,slate,"{""logo_url"":""https://api.iconify.design/mdi:home-roof.svg?color=%231f2937"",""theme_key"":""slate"",""brand_name"":""General Roofing Contractors Pros""}",10,"General Roofing Contractors is a service that provides comprehensive roofing solutions for various types of properties including residential homes, commercial buildings, schools, hotels, restaurants, and office complexes. The service typically includes roof inspections, repair, replacement, and maintenance recommendations to ensure the structural integrity and weather-tightness of the roof. General Roofing Contractors also offers guidance on selecting suitable roofing materials and systems to meet specific needs and budget requirements. The goal of this service is to provide a safe, durable, and long-lasting roofing solution that protects the property and its occupants.",
d8ae4da2-bd87-4b2c-a9e3-315b91f7eb56,dcc10148-fe45-4ab0-8076-79b6c2e52366,Outdoor Kitchens (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:44.912334+00,,AI visualization for Outdoor Kitchens across e-commerce and services.,,83.00,250.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Outdoor Kitchens in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",outdoor-kitchens,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:garage.svg?color=%230ea5e9"",""theme_key"":""cyan"",""brand_name"":""Outdoor Kitchens Inc""}",3,"Outdoor kitchen design is a service where a provider develops an overall outdoor kitchen concept for residential or commercial spaces—such as backyards, patios, pool decks, restaurants, and hotels. It typically includes recommendations for the layout, design, and materials/finishes of the outdoor kitchen, including cabinetry, countertops, appliances, and cooking stations. The goal of this service is to create an outdoor cooking space that is functional, visually appealing, and perfectly integrated into its surroundings.",
d8e7248d-8cbe-45ca-934d-f17f9d14d5de,09a763f6-6b1c-4406-9e2c-0c8abdf7eae2,General Beauty Salons (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:59.9275+00,,AI visualization for General Beauty Salons across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Beauty Salons in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-beauty-salons,,amber,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2Y1OWUwYiIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R0I8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""BrightPath General Beauty Salons""}",2,"General Beauty Salons is an e-commerce service that offers a wide range of beauty products and tools for professionals and individuals. It caters to various settings such as high-end salons, spas, and individual stylists as well as home users. The provider typically offers a variety of beauty products including hair care, skincare, makeup, and nail care products along with tools and equipment. The goal of this service is to provide a convenient and one-stop shopping experience for beauty needs.",
d972dc30-25e9-432e-bf0b-01e2685139e3,475e027d-171c-4c6a-9dad-e15f807aec4e,General Custom Architectural Woodwork and Millwork Manufacturing (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:25:15.537685+00,,AI visualization for General Custom Architectural Woodwork and Millwork Manufacturing across e-commerce and services.,,83.00,250.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Custom Architectural Woodwork and Millwork Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-custom-architectural-woodwork-and-millwork-manufacturing,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%23111827"",""theme_key"":""neutral"",""brand_name"":""General Custom Architectural Woodwork And Millwork Manufacturing Company""}",3,"General custom architectural woodwork and millwork manufacturing is a service where a provider crafts custom wood components for a wide range of applications including residential and commercial spaces such as homes, offices, restaurants, hotels, and museums. This service typically involves the design and production of custom wood elements such as cabinetry, doors, trim, and architectural details. The provider offers a range of materials and finishes to match the client's desired aesthetic and style. The goal of this service is to deliver high-quality, custom woodwork that meets the client's specifications and enhances the overall design of their space.",
d9e6c1f1-91d3-4b25-95c9-76010470995f,78a8a056-616e-405b-be6d-d541dbff19e3,Land / Lot Planning (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:46.647465+00,,AI visualization for Land / Lot Planning across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Land / Lot Planning in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",land-lot-planning-service,,cyan,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzA2YjZkNCIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+TEw8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Pioneer Sample Land / Lot Planning Solutions""}",4,"Land and lot planning is a service where a provider helps homeowners, developers, or business owners optimize the use of their property by creating a comprehensive plan for the site. This includes recommendations for building placement, circulation paths, outdoor spaces, and other site features to maximize the property's potential and create a functional, aesthetically pleasing environment. Land and lot planning can be applied to various types of properties, including residential homes, office parks, retail centers, warehouses, and even large-scale developments. The goal is to create a well-designed and well-functioning space that meets the needs of its occupants and users.",
dab3d2e2-3a88-4063-a290-1a9320273a4a,af0bf799-d447-4674-be95-6c8751628e10,General Wood Preservation (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:54.469572+00,,AI visualization for General Wood Preservation across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Wood Preservation in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-wood-preservation-service,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2E4NTVmNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R1c8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Keystone General Wood Preservation Solutions""}",10,"General Wood Preservation is a service that protects and extends the lifespan of wood structures and components in various settings such as historic buildings, outdoor decks, fencing, and wood furniture. It typically involves the application of protective treatments and coatings to prevent damage from rot, insects, and weathering. The goal of this service is to maintain the integrity and aesthetic appeal of wood features over time.",
dbad2937-233b-4e88-ab8b-ec3e2271c4ed,481a5864-f28f-4c93-bf8d-b6277eb7356b,Prosthetics (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:43.146226+00,,AI visualization for Prosthetics across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Prosthetics in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",prosthetics-service,,cyan,"{""logo_url"":""https://api.iconify.design/mdi:account.svg?color=%2306b6d4"",""theme_key"":""neutral"",""brand_name"":""Silverline Sample Prosthetics Solutions""}",10,"Prosthetics is a service where a provider creates custom devices to replace or support missing or damaged body parts, such as limbs, hands, or other extremities. This service applies to various settings, including private homes, hospitals, rehabilitation centers, and long-term care facilities. The provider typically delivers custom-fabricated prosthetic devices, fitting, and ongoing adjustments to ensure proper fit and optimal use. The goal is to enable individuals to regain independence and improve their overall quality of life.",
dc235718-bf03-4915-9bbd-4d29e0022211,233aa316-c149-4f46-a2c6-5876c0d9d824,Greenhouse (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:25:38.591268+00,,AI visualization for Greenhouse across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Greenhouse in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",greenhouse-service,,slate,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzFmMjkzNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+RzwvdGV4dD4KPC9zdmc+"",""theme_key"":""neutral"",""brand_name"":""Prime Greenhouse LLC""}",6,"Greenhouse is a service offered by nursery, garden center, and farm supply stores where a provider helps clients create and maintain a controlled environment for plant growth and development. It typically includes guidance on selecting and installing the right greenhouse structure, climate control systems, and irrigation systems to support optimal plant health. The goal of the greenhouse service is to provide clients with a space to start seeds, propagate plants, and nurture their crops or garden.",
dd4bf9a9-c72b-4b14-a97f-279866d7a6ed,dcc10148-fe45-4ab0-8076-79b6c2e52366,General All Other Specialty Trade Contractors (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:56.175499+00,,AI visualization for General All Other Specialty Trade Contractors across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General All Other Specialty Trade Contractors in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-all-other-specialty-trade-contractors,,slate,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%231f2937"",""theme_key"":""neutral"",""brand_name"":""Atlas Sample General All Other Specialty Trade Contractors Solutions""}",1,"General all other specialty trade contractors e-commerce services provide a single point of access to a wide range of specialized contractors for various projects, such as custom cabinetry, millwork, and other unique construction needs in residential and commercial settings. This service typically connects clients with a network of skilled professionals who can handle unusual or hard-to-find construction tasks, from decorative metalwork to glass installation. The goal is to streamline the process of finding and hiring specialized contractors for specific project requirements.",
de905130-fef8-4fd1-9009-adc5fcb450c5,5ead5a6d-d9c2-4445-8d03-bd92463ab912,General Roofing Contractors (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:25:12.4328+00,,AI visualization for General Roofing Contractors across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Roofing Contractors in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-roofing-contractors,,slate,"{""logo_url"":""https://api.iconify.design/mdi:home-roof.svg?color=%231f2937"",""theme_key"":""slate"",""brand_name"":""General Roofing Contractors Pros""}",2,"General Roofing Contractors is an e-commerce service that connects homeowners and business owners with a network of licensed and insured roofing professionals to repair, replace, or install roofs on residential and commercial properties such as single-family homes, apartments, condominiums, offices, restaurants, and retail stores. The service typically provides access to a range of roofing materials and options, including shingles, tiles, and metal roofing, as well as guidance on selecting the most suitable roofing solution for specific climate and weather conditions. By leveraging technology, the service streamlines the process of finding and hiring a qualified roofer, saving time and effort for customers. The goal is to ensure a safe and durable roof that protects properties and occupants from the elements.",
dea81cf8-6ac8-43c1-b92b-094b7f0144ad,dcc10148-fe45-4ab0-8076-79b6c2e52366,General All Other Specialty Trade Contractors (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:24:52.462562+00,,AI visualization for General All Other Specialty Trade Contractors across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General All Other Specialty Trade Contractors in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-all-other-specialty-trade-contractors-service,,slate,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%231f2937"",""theme_key"":""neutral"",""brand_name"":""Atlas Sample General All Other Specialty Trade Contractors Solutions""}",10,"General all other specialty trade contractors provide a catch-all service for various specialty trade work that doesn't fit into more specific categories—such as residential or commercial spaces like homes, offices, restaurants, hotels, schools, hospitals, and shopping malls. This service often involves managing and executing miscellaneous specialty trade tasks like installing decorative metalwork, glazing, or other custom features. The goal is to deliver a comprehensive and customized solution for unique or hard-to-fit specialty trade needs.",
dec93c29-03c8-4aa5-a9cf-5ec4d4e005c0,dcc10148-fe45-4ab0-8076-79b6c2e52366,Outdoor Furniture Layout (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:25:02.153369+00,,AI visualization for Outdoor Furniture Layout across e-commerce and services.,,83.00,250.00,ecomm,"[{""desc"":""Visitors see before/after visuals for Outdoor Furniture Layout in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",outdoor-furniture-layout,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:garage.svg?color=%230ea5e9"",""theme_key"":""cyan"",""brand_name"":""Outdoor Furniture Layout Company""}",3,"Outdoor Furniture Layout is a service offered by the provider to customers shopping online, where they create a customized outdoor space design based on the customer's specific needs and existing outdoor environment. This service applies to various types of outdoor spaces, such as patios, decks, pool areas, and backyards. The provider typically provides a detailed, 2D or 3D layout of the outdoor space, including furniture placement and recommendations for optimal use and functionality. The outcome of this service is a visually appealing and practical outdoor space design that meets the customer's lifestyle and preferences.",
df08d1ce-d732-4631-b90e-03cad4f54ee8,359d79ad-a286-425d-85ed-82466b0bdd9a,General Paint and Wallpaper Stores (E-commerce),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:25:29.689019+00,,AI visualization for General Paint and Wallpaper Stores across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Paint and Wallpaper Stores in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-paint-and-wallpaper-stores,,amber,"{""logo_url"":""https://api.iconify.design/mdi:format-paint.svg?color=%23f59e0b"",""theme_key"":""amber"",""brand_name"":""Evergreen General Paint And Wallpaper Stores""}",2,"General Paint and Wallpaper Stores is an e-commerce service offering a wide selection of paint and wallpaper products for various interior design projects. It caters to both professional contractors and homeowners working on residential spaces such as living rooms, bedrooms, kitchens, bathrooms, and offices. The service provides customers with access to a vast array of colors, finishes, and patterns to match their unique design preferences.",
df4ad8a8-8290-434b-a0ff-64482a9bd236,f34d0e6b-2ed2-402f-b77f-7108ae58a176,General Textile and Fabric Finishing Mills (Service),active,2025-09-29 03:21:38.417169+00,2026-01-30 16:25:33.230933+00,,AI visualization for General Textile and Fabric Finishing Mills across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Textile and Fabric Finishing Mills in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-textile-and-fabric-finishing-mills-service,,violet,"{""logo_url"":""https://api.iconify.design/mdi:floor-plan.svg?color=%238b5cf6"",""theme_key"":""violet"",""brand_name"":""Atlas General Textile And Fabric Finishing Mills Company""}",10,"General textile and fabric finishing mills provide a service where various textile and fabric products are treated and altered to enhance their appearance, performance, and durability. This service applies to a wide range of materials, including clothing, upholstery, home textiles, and industrial fabrics used in places like furniture stores, interior design firms, and manufacturing facilities. The provider typically offers treatments such as dyeing, printing, bleaching, and finishing to achieve specific textures, colors, and effects.",
